# rhoA,rhoUA,rhoVA,rhoEA,LR
1.403708614597045313e-05,-1.621661709249493167e-08,-7.156327737957419030e-09,9.683804484730163263e-12,1.215766545905693738e-05
1.488633803427276134e-05,-1.719527156549129209e-08,-7.614299707482370558e-09,1.027011380311487938e-11,1.215766545905693738e-05
1.577652990455295212e-05,-1.822068245361996771e-08,-8.098450920207384366e-09,1.088473788602363035e-11,1.215766545905693738e-05
1.670798727725911952e-05,-1.929313681501498583e-08,-8.609812544677064277e-09,1.152791148952426722e-11,1.215766545905693738e-05
1.768071959325071942e-05,-2.041254353317164385e-08,-9.149381406033606482e-09,1.219965269632929916e-11,1.215766545905693738e-05
1.869436144439874458e-05,-2.157836363813366134e-08,-9.718107510512576455e-09,1.289972253614933254e-11,1.215766545905693738e-05
1.974809826431143318e-05,-2.278952246674706400e-08,-1.031687581898207861e-08,1.362757390954207210e-11,1.215766545905693738e-05
2.084057952580458997e-05,-2.404430715836334978e-08,-1.094648399254118633e-08,1.438229190745718467e-11,1.215766545905693738e-05
2.196982892668515502e-05,-2.534026041021516528e-08,-1.160762136317853367e-08,1.516253208115626707e-11,1.215766545905693738e-05
2.313314289099717124e-05,-2.667406045303398408e-08,-1.230084499995222436e-08,1.596645068532701519e-11,1.215766545905693738e-05
2.432696403589042333e-05,-2.804137181383212627e-08,-1.302654606243643701e-08,1.679161766198935548e-11,1.215766545905693738e-05
2.554675618093329542e-05,-2.943669751226232923e-08,-1.378492076839953364e-08,1.763493072138015452e-11,1.215766545905693738e-05
2.678685562259873316e-05,-3.085320351087543527e-08,-1.457593303030351965e-08,1.849251308138612159e-11,1.215766545905693738e-05
2.804030748740586390e-05,-3.228252556575851405e-08,-1.539927364200399227e-08,1.935960093319163721e-11,1.215766545905693738e-05
2.929869884619746011e-05,-3.371457192841599198e-08,-1.625432283315613344e-08,2.023042872272581426e-11,1.215766545905693738e-05
3.055195249097436414e-05,-3.513728030276991082e-08,-1.714009680083487443e-08,2.109808730305415870e-11,1.215766545905693738e-05
3.178813035245010800e-05,-3.653638548757714930e-08,-1.805520517480409288e-08,2.195438878240313422e-11,1.215766545905693738e-05
3.299320531743347930e-05,-3.789515024397181071e-08,-1.899779712161389088e-08,2.278970960268833054e-11,1.215766545905693738e-05
3.415083034467037153e-05,-3.919409270107105484e-08,-1.996551203661396350e-08,2.359283178354918948e-11,1.215766545905693738e-05
3.524210046248591767e-05,-4.041070528950134165e-08,-2.095543266133212076e-08,2.435077930443819170e-11,1.215766545905693738e-05
3.624528937982725280e-05,-4.151914437096209835e-08,-2.196402938775226766e-08,2.504863696289684116e-11,1.215766545905693738e-05
3.713563075015093089e-05,-4.248997115422446288e-08,-2.298713642438154537e-08,2.566940013908109125e-11,1.215766545905693738e-05
3.788504878964169318e-05,-4.328983483296897685e-08,-2.401990246254720710e-08,2.619378956923987587e-11,1.215766545905693738e-05
3.846198112079713050e-05,-4.388126210626852042e-08,-2.505680005590677492e-08,2.660012987767157245e-11,1.215766545905693738e-05
3.883116776388000562e-05,-4.422240914840695379e-08,-2.609161533903603725e-08,2.686420471520312615e-11,1.215766545905693738e-05
3.895354597871523923e-05,-4.426693660927690162e-08,-2.711750087608525202e-08,2.695918502830143001e-11,1.215766545905693738e-05
3.878620047415866747e-05,-4.396395066880376825e-08,-2.812705790335068492e-08,2.685559562456029968e-11,1.215766545905693738e-05
3.828241613389892260e-05,-4.325806513562796124e-08,-2.911247206851012694e-08,2.652135255332399271e-11,1.215766545905693738e-05
3.739187714021397228e-05,-4.208963587054558377e-08,-3.006572589172506680e-08,2.592190169579895506e-11,1.215766545905693738e-05
3.606104554696681848e-05,-4.039520644017573720e-08,-3.097890289935468611e-08,2.502048147792656387e-11,1.215766545905693738e-05
3.423376163793002736e-05,-3.810821415516381802e-08,-3.184460071939012773e-08,2.377853907365924852e-11,1.215766545905693738e-05
3.185213225229758643e-05,-3.516003099090416165e-08,-3.265648216932880752e-08,2.215634616355806862e-11,1.215766545905693738e-05
2.885779083001193136e-05,-3.148142842197689189e-08,-3.340999867292596560e-08,2.011387298780323673e-11,1.215766545905693738e-05
2.519357781002644632e-05,-2.700450477771165173e-08,-3.410324700281576949e-08,1.761195577392621293e-11,1.215766545905693738e-05
2.080585454775754276e-05,-2.166526941181335572e-08,-3.473799802110545622e-08,1.461390894303123404e-11,1.215766545905693738e-05
1.564761454121262732e-05,-1.540696327099165286e-08,-3.532074156317505678e-08,1.108770289862158041e-11,1.215766545905693738e-05
9.682737257637218231e-06,-8.184278152864960752e-09,-3.586350075389567483e-08,7.008960101810595076e-12,1.215766545905693738e-05
2.891762572561397517e-06,3.153880638429721455e-11,-3.638382426150507099e-08,2.365051792416718068e-12,1.215766545905693738e-05
-4.720595138496858625e-06,9.247200796576090502e-09,-3.690296240375187708e-08,-2.839529959525583015e-12,1.215766545905693738e-05
-1.311697713554090307e-05,1.944337351668581030e-08,-3.744054523494127193e-08,-8.577067201494538787e-12,1.215766545905693738e-05
-2.222114523558340964e-05,3.057619907448015882e-08,-3.800389770470221359e-08,-1.479207233382722370e-11,1.215766545905693738e-05
-3.192103221163426747e-05,4.259009479096324039e-08,-3.857101350966520618e-08,-2.140348398002228269e-11,1.215766545905693738e-05
-4.208904120610391431e-05,5.544300957441705593e-08,-3.906970686695545073e-08,-2.831969916125980999e-11,1.215766545905693738e-05
-5.261551275205084415e-05,6.912754849680905352e-08,-3.936181591702624027e-08,-3.546407096538798167e-11,1.215766545905693738e-05
-6.342467444918987790e-05,8.364971781844636985e-08,-3.924783532906628356e-08,-4.278885038653078908e-11,1.215766545905693738e-05
-7.443055897888298722e-05,9.893514600502432719e-08,-3.850395928276401820e-08,-5.024574585243472138e-11,1.215766545905693738e-05
-8.542555124756765590e-05,1.146804027491623609e-07,-3.694295244253439477e-08,-5.770621911917175120e-11,1.215766545905693738e-05
-9.594720418695718608e-05,1.302074682240839421e-07,-3.447012034532648722e-08,-6.486479860785465550e-11,1.215766545905693738e-05
-1.051857445219013683e-04,1.443779356696450575e-07,-3.111000336003919221e-08,-7.117234875562139528e-11,1.215766545905693738e-05
-1.119744997269359071e-04,1.555991045660175339e-07,-2.700108174970423674e-08,-7.583013187486167100e-11,1.215766545905693738e-05
-1.148827418177928236e-04,1.619383126457329178e-07,-2.237211066628237517e-08,-7.785647979266151872e-11,1.215766545905693738e-05
-1.124226308447784492e-04,1.613623146481624095e-07,-1.751450149887620557e-08,-7.623124654892831195e-11,1.215766545905693738e-05
-1.033837739654255584e-04,1.521251327230884389e-07,-1.275600491371879223e-08,-7.012543934316632507e-11,1.215766545905693738e-05
-8.730303497139391849e-05,1.333212688710684328e-07,-8.431164406899476087e-09,-5.922110252824835039e-11,1.215766545905693738e-05
-6.504556214251694119e-05,1.055823636540344838e-07,-4.840648972863133893e-09,-4.410607775416057240e-11,1.215766545905693738e-05
-3.939706872066015984e-05,7.180466421045033740e-08,-2.198186970393753876e-09,-2.667683311760701039e-11,1.215766545905693738e-05
-1.541862516000557418e-05,3.761993033256155915e-08,-5.804614519669031751e-10,-1.038104966822901928e-11,1.215766545905693738e-05
-5.116099665075340644e-08,1.101518528644357438e-08,8.734126176069257479e-11,4.857040004781786296e-14,1.215766545905693738e-05
9.101275720500985025e-05,-1.054340493742128650e-07,-4.286159972785663397e-08,6.263586863217946099e-11,1.215766545905693738e-05
6.836407091172540999e-05,-7.918245300538002511e-08,-3.246547796577698377e-08,4.705388316209730566e-11,1.215766545905693738e-05
5.267724249442679832e-05,-6.112501619982713409e-08,-2.493435031111533970e-08,3.633918675956397666e-11,1.215766545905693738e-05
3.990405619374034438e-05,-4.628852297674100657e-08,-1.905048265749939911e-08,2.753117182125267589e-11,1.215766545905693738e-05
3.042288604028045335e-05,-3.528328485588202310e-08,-1.461746055040459210e-08,2.099324678374586240e-11,1.215766545905693738e-05
2.328196221430092917e-05,-2.699525538271706683e-08,-1.125100937574731489e-08,1.606676782555357464e-11,1.215766545905693738e-05
1.788501713087846121e-05,-2.073381166135924048e-08,-8.682167209109400892e-09,1.234310284948918266e-11,1.215766545905693738e-05
1.377928429108620447e-05,-1.597180257376806357e-08,-6.713244088788714443e-09,9.510034485985481357e-12,1.215766545905693738e-05
1.064096742517988370e-05,-1.233276979748051016e-08,-5.198914457622435391e-09,7.344370178449511818e-12,1.215766545905693738e-05
8.232708976951562236e-06,-9.540859083869067119e-09,-4.031079913909155810e-09,5.682419773311386112e-12,1.215766545905693738e-05
7.000868864877728458e-06,-8.112833615843135343e-09,-3.433613580774595417e-09,4.832361614328875677e-12,1.215766545905693738e-05
7.455366649230792181e-06,-8.638919804628285344e-09,-3.662420086040584650e-09,5.146170535726731138e-12,1.215766545905693738e-05
7.936581598045343275e-06,-9.195803760865825899e-09,-3.905703393544278126e-09,5.478416756827267399e-12,1.215766545905693738e-05
8.447786454670859436e-06,-9.787454670483396147e-09,-4.164588987908258999e-09,5.831456733750767128e-12,1.215766545905693738e-05
8.988944685455854309e-06,-1.041368583723833502e-08,-4.439669396251320912e-09,6.205210315632046840e-12,1.215766545905693738e-05
9.561416979864471155e-06,-1.107606205133999303e-08,-4.731809134047303408e-09,6.600627302803600624e-12,1.215766545905693738e-05
1.016618891693996198e-05,-1.177567561724962234e-08,-5.041872406869378909e-09,7.018382010860472066e-12,1.215766545905693738e-05
1.080439932240057896e-05,-1.251381160691562193e-08,-5.370762291081288260e-09,7.459264716196680819e-12,1.215766545905693738e-05
1.147709696008052718e-05,-1.329164386325000798e-08,-5.719396603667831819e-09,7.924003149219048567e-12,1.215766545905693738e-05
1.218526815525743177e-05,-1.411027138971755184e-08,-6.088705047674392701e-09,8.413284226618470844e-12,1.215766545905693738e-05
1.292978336000063872e-05,-1.497065291855842145e-08,-6.479623201645592896e-09,8.927715885970322014e-12,1.215766545905693738e-05
1.371136397994322245e-05,-1.587356786518394813e-08,-6.893083819453846556e-09,9.467804430333712931e-12,1.215766545905693738e-05
1.453054133446299865e-05,-1.681956741301380971e-08,-7.330008466492522603e-09,1.003392612440171620e-11,1.215766545905693738e-05
1.538761324466078484e-05,-1.780892308038192400e-08,-7.791297636793520384e-09,1.062629734876932787e-11,1.215766545905693738e-05
1.628259048855483959e-05,-1.884156338998894145e-08,-8.277817378913385533e-09,1.124493775850071731e-11,1.215766545905693738e-05
1.721514428264756352e-05,-1.991701161813831655e-08,-8.790387905376198386e-09,1.188963419632508786e-11,1.215766545905693738e-05
1.818453990558017473e-05,-2.103430733620071443e-08,-9.329767069425409439e-09,1.255989506212371542e-11,1.215766545905693738e-05
1.918955937914978356e-05,-2.219191510163590074e-08,-9.896630300720183631e-09,1.325489714283190400e-11,1.215766545905693738e-05
2.022842206878493798e-05,-2.338763053807783383e-08,-1.049155178748590213e-08,1.397343103462442450e-11,1.215766545905693738e-05
2.129869537561087820e-05,-2.461847472792732802e-08,-1.111498321211622914e-08,1.471383975802355349e-11,1.215766545905693738e-05
2.239718342313243545e-05,-2.588056290452018792e-08,-1.176722394629759070e-08,1.547394219204155018e-11,1.215766545905693738e-05
2.351981844261448205e-05,-2.716897600568463225e-08,-1.244839572900116943e-08,1.625095840535427825e-11,1.215766545905693738e-05
2.466153186215608602e-05,-2.847760848831951946e-08,-1.315841021192190221e-08,1.704142100609703164e-11,1.215766545905693738e-05
2.581611354864532100e-05,-2.979900216283015451e-08,-1.389693389674642972e-08,1.784107833264104011e-11,1.215766545905693738e-05
2.697607035415783673e-05,-3.112417893105034230e-08,-1.466335674807603984e-08,1.864479721329406217e-11,1.215766545905693738e-05
2.813245120019890156e-05,-3.244243458523038890e-08,-1.545674713998165694e-08,1.944644263009566076e-11,1.215766545905693738e-05
2.927468434094808038e-05,-3.374114639939090840e-08,-1.627581766611398645e-08,2.023876583554884716e-11,1.215766545905693738e-05
3.039038947520341630e-05,-3.500555145599253911e-08,-1.711888192361453381e-08,2.101327513053343108e-11,1.215766545905693738e-05
3.146519205025102546e-05,-3.621852732151035352e-08,-1.798381694493566394e-08,2.176010818238040554e-11,1.215766545905693738e-05
3.248253653833590749e-05,-3.736037143949506279e-08,-1.886802965126671888e-08,2.246790367654929648e-11,1.215766545905693738e-05
3.342348279286519723e-05,-3.840856108329843669e-08,-1.976841760273837100e-08,2.312366126995746293e-11,1.215766545905693738e-05
3.426655106918029872e-05,-3.933756956740675425e-08,-2.068136113517151715e-08,2.371263523834651061e-11,1.215766545905693738e-05
3.498752900542364278e-05,-4.011863920009085843e-08,-2.160269575431712815e-08,2.421820179548947194e-11,1.215766545905693738e-05
3.555937345232510421e-05,-4.071966414275544762e-08,-2.252774119976961880e-08,2.462179202691327623e-11,1.215766545905693738e-05
3.595209204903500398e-05,-4.110505135367727985e-08,-2.345131730254477111e-08,2.490281078053621708e-11,1.215766545905693738e-05
3.613273446637741158e-05,-4.123570941805826214e-08,-2.436782186530208415e-08,2.503863137404496252e-11,1.215766545905693738e-05
3.606544759103980785e-05,-4.106911347703252641e-08,-2.527134097370658981e-08,2.500463452673607443e-11,1.215766545905693738e-05
3.571163842934766124e-05,-4.055949743109741423e-08,-2.615581422830472404e-08,2.477432174018241707e-11,1.215766545905693738e-05
3.503028474282424414e-05,-3.965822033260880233e-08,-2.701527658129641687e-08,2.431953087026916139e-11,1.215766545905693738e-05
3.397842193243422822e-05,-3.831434079316264180e-08,-2.784419106848247719e-08,2.361077368021641549e-11,1.215766545905693738e-05
3.251184050804372652e-05,-3.647543987025702070e-08,-2.863788906461303552e-08,2.261771920776900978e-11,1.215766545905693738e-05
3.058604579173381649e-05,-3.408875188413381596e-08,-2.939314606892267464e-08,2.130985890076389605e-11,1.215766545905693738e-05
2.815753950629591533e-05,-3.110266894155216670e-08,-3.010892824360105612e-08,1.965739533785159938e-11,1.215766545905693738e-05
2.518543234912324225e-05,-2.746862224330147372e-08,-3.078728499334182260e-08,1.763236150040631477e-11,1.215766545905693738e-05
2.163352427269861627e-05,-2.314347096624951439e-08,-3.143444613751293231e-08,1.521006742657529213e-11,1.215766545905693738e-05
1.747289900893149551e-05,-1.809239283384875042e-08,-3.206203403206753291e-08,1.237091027625830610e-11,1.215766545905693738e-05
1.268520241441399559e-05,-1.229233291191368589e-08,-3.268826629796406215e-08,9.102672623677143045e-12,1.215766545905693738e-05
7.266792787405992018e-06,-5.735940412465530011e-09,-3.333878285026648390e-08,5.403450987429646156e-12,1.215766545905693738e-05
1.233955513527851923e-06,1.564332876757601431e-09,-3.404643131220501630e-08,1.285363035289827954e-12,1.215766545905693738e-05
-5.371043468565577066e-06,9.573112165309691322e-09,-3.484866788130020740e-08,-3.221115348803236920e-12,1.215766545905693738e-05
-1.247442734703600794e-05,1.823255685651721748e-08,-3.578061566063915930e-08,-8.063152712421420649e-12,1.215766545905693738e-05
-1.996982053156819885e-05,2.747099181138788713e-08,-3.686142286303808198e-08,-1.316473530933048060e-11,1.215766545905693738e-05
-2.772846725099939314e-05,3.722407272051233683e-08,-3.807295098632016689e-08,-1.843404295750303602e-11,1.215766545905693738e-05
-3.562550786535122617e-05,4.746394348776869955e-08,-3.933464457390988013e-08,-2.378273694550383631e-11,1.215766545905693738e-05
-4.357060688345468192e-05,5.821029231173901835e-08,-4.048688909224244202e-08,-2.914924446727822542e-11,1.215766545905693738e-05
-5.150571362344159859e-05,6.948127457617878335e-08,-4.130139014957803681e-08,-3.449952260113620960e-11,1.215766545905693738e-05
-5.933437080260635740e-05,8.116782225070427452e-08,-4.152817546147060309e-08,-3.977876153857859516e-11,1.215766545905693738e-05
-6.679666999350875446e-05,9.287383814048966185e-08,-4.096237710385979602e-08,-4.482240853170051860e-11,1.215766545905693738e-05
-7.335464818103623185e-05,1.037976702556655344e-07,-3.949644258086920889e-08,-4.927291812652997249e-11,1.215766545905693738e-05
-7.815365849383721188e-05,1.127117712903180415e-07,-3.713470388793164454e-08,-5.255070055997380874e-11,1.215766545905693738e-05
-8.009216283178408557e-05,1.180615124381744899e-07,-3.397267542283684367e-08,-5.390274210621461985e-11,1.215766545905693738e-05
-7.800484911406288275e-05,1.181841041321622081e-07,-3.015908110464626355e-08,-5.253050854478024119e-11,1.215766545905693738e-05
